year,gender,team,opponent,playerNum,playerName,setsPlayed,atkPts,atkErrors,atkTotal,atkPtsPer,assists,servePts,serveErrors,recErrors,digs,blkPts,blkAst,blkErrors,BHE,totalPts,isMale
2009,Female,Ottawa,Queen's,16,Stephanie McGuinty,5,8,4,27,0.148,5,0,0,0,18,2,0,0,0,10,0
2009,Female,Guelph,Toronto,7,Melissa Mcginn,4,1,1,2,0.0,40,1,1,9,0,0,0,0,0,2,0
2009,Female,Guelph,Toronto,10,Kaitlyn Krizmanich,4,8,5,14,0.214,1,1,0,0,7,1,0,0,0,10,0
2009,Female,Guelph,Toronto,11,Claire Sandor,4,9,1,20,0.4,0,2,1,0,7,6,0,0,0,17,0
2009,Female,Guelph,Toronto,12,Jenny Vance,4,5,5,16,0.0,0,0,1,0,9,2,0,0,0,7,0
2009,Female,Guelph,Toronto,13,Devon Jones,4,8,2,14,0.429,0,0,2,0,4,1,0,0,0,9,0
2009,Female,Guelph,Toronto,15,Kylen Van osch,4,15,2,30,0.433,0,1,1,0,2,5,0,0,0,21,0
2009,Female,Guelph,Toronto,1,Naomi Fukudome,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Guelph,Toronto,2,Lauren Watson,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0
2009,Female,Guelph,Toronto,4,Brooke Lloyd,2,0,2,4,-0.5,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Guelph,Toronto,8,Megan Canavan,4,0,0,0,0.0,1,0,0,0,25,0,0,0,0,0,0
2009,Female,Toronto,Guelph,1,K. Mahanna,4,0,0,1,0.0,40,0,0,0,9,2,0,0,0,2,0
2009,Female,Toronto,Guelph,4,R. Crosier,4,12,6,38,0.158,0,0,1,0,10,0,0,0,0,12,0
2009,Female,Toronto,Guelph,6,A. Hudson,4,5,5,17,0.0,0,1,3,0,6,0,1,0,0,6,0
2009,Female,Toronto,Guelph,8,K. Diesing,4,12,11,43,0.023,0,2,2,0,10,2,0,0,0,16,0
2009,Female,Toronto,Guelph,13,J. Khouri,3,1,2,8,-0.125,0,0,0,0,4,2,1,0,0,3,0
2009,Female,Toronto,Guelph,15,L. Willoughby,2,4,0,8,0.5,0,0,1,0,2,1,0,0,0,5,0
2009,Female,Toronto,Guelph,2,K. Rossal,2,2,1,3,0.333,0,0,0,0,2,0,0,0,0,2,0
2009,Female,Toronto,Guelph,5,L. Ebenhardt,2,0,0,0,0.0,1,1,0,0,1,0,0,0,0,1,0
2009,Female,Toronto,Guelph,11,S. Rossall,3,5,3,13,0.154,0,3,2,0,4,0,0,0,0,8,0
2009,Female,Toronto,Guelph,14,D. Collins,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Toronto,Guelph,17,A. Sweetman,1,0,2,2,-1.0,0,1,0,0,0,0,0,0,0,1,0
2009,Female,RMC,Ottawa,2,Brianne Baum,3,0,1,5,-0.2,24,0,0,0,7,0,0,0,0,0,0
2009,Female,RMC,Ottawa,3,Glynis Rogers,3,2,1,7,0.143,1,1,1,0,4,2,0,0,0,5,0
2009,Female,RMC,Ottawa,5,Nicole Shingoose,3,4,8,18,-0.222,0,1,1,1,12,0,0,0,0,5,0
2009,Female,RMC,Ottawa,6,Norah Collins,3,13,10,46,0.065,2,0,1,1,10,0,1,1,0,13,0
2009,Female,RMC,Ottawa,8,Rebecca Fielding,3,0,0,2,0.0,0,0,0,5,13,0,0,0,0,0,0
2009,Female,RMC,Ottawa,11,Kelsey Chang,3,4,4,28,0.0,0,1,0,0,16,0,0,0,0,5,0
2009,Female,RMC,Ottawa,4,Melissa McCoy,3,8,3,20,0.25,0,1,2,0,2,1,1,1,0,10,0
2009,Female,Ottawa,RMC,1,Joanna Fabris,3,0,0,2,0.0,4,0,0,1,16,0,0,0,0,0,0
2009,Female,Ottawa,RMC,3,Christina Grail,3,3,2,11,0.091,20,1,0,0,5,1,0,0,0,5,0
2009,Female,Ottawa,RMC,4,Kaely Whillans,2,1,1,6,0.0,0,0,2,0,0,1,0,0,0,2,0
2009,Female,Ottawa,RMC,5,Laura Edwards,3,5,3,27,0.074,1,4,1,2,16,0,0,0,0,9,0
2009,Female,Ottawa,RMC,8,Melissa Morelli,3,6,1,21,0.238,2,0,2,0,10,0,0,0,0,6,0
2009,Female,Ottawa,RMC,9,Jane Berry,3,5,4,24,0.042,1,1,1,0,8,0,0,0,0,6,0
2009,Female,Ottawa,RMC,10,Karina Krueger-Schwanke,1,0,1,3,-0.333,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Ottawa,RMC,11,Claudia Séguin,2,2,0,3,0.667,0,0,0,1,2,0,0,0,0,2,0
2009,Female,Ottawa,RMC,13,Kathryn Weihrer,3,3,2,12,0.083,0,1,1,0,4,1,0,1,0,5,0
2009,Female,Ottawa,RMC,15,Joanie Beauregard,2,6,2,14,0.286,0,0,0,0,0,2,0,2,0,8,0
2009,Female,McMaster,Western,1,Sarah Kiernan,3,6,0,20,0.3,1,3,0,1,7,1,1,5,0,10,0
2009,Female,McMaster,Western,3,Laura Cobb,2,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,McMaster,Western,4,Meagan Nederveen,3,0,0,2,0.0,0,0,0,2,11,0,0,0,0,0,0
2009,Female,McMaster,Western,5,Margot Randall,3,1,3,9,-0.222,0,0,0,1,7,1,1,1,0,2,0
2009,Female,McMaster,Western,7,Kaila Janssen,3,6,6,27,0.0,0,0,2,0,5,0,0,1,0,6,0
2009,Female,McMaster,Western,8,Shannon McRobert,3,4,1,13,0.231,0,2,0,1,3,1,3,4,1,7,0
2009,Female,McMaster,Western,9,Amanda Weldon,1,1,0,3,0.333,5,0,0,0,2,0,0,0,0,1,0
2009,Female,McMaster,Western,13,Jennifer Holt,3,1,1,10,0.0,22,0,1,0,6,0,1,0,0,1,0
2009,Female,McMaster,Western,14,Larissa Puhach,3,12,8,35,0.114,1,1,1,0,9,1,1,2,0,14,0
2009,Female,McMaster,Western,16,Meghan Jamieson,2,0,1,3,-0.333,0,0,0,0,0,0,1,0,0,0,0
2009,Female,Western,McMaster,2,Jenna Thomson,3,1,0,6,0.167,37,2,2,1,6,0,3,0,0,3,0
2009,Female,Western,McMaster,4,Claire Morrow,3,0,0,0,0.0,0,0,2,3,15,0,0,0,0,0,0
2009,Female,Western,McMaster,5,Sarah Johnston,3,7,1,18,0.333,0,0,2,2,6,1,2,0,0,8,0
2009,Female,Western,McMaster,6,Sara Farrell,3,10,3,20,0.35,0,0,1,0,7,0,4,0,0,10,0
2009,Female,Western,McMaster,9,Rebbeca Oxland,9,0,0,0,0.0,0,0,0,0,1,1,0,0,0,1,0
2009,Female,Western,McMaster,10,Sarah Lowry,3,12,3,26,0.346,0,1,0,0,10,0,0,0,0,13,0
2009,Female,Western,McMaster,12,Elaine Screaton,3,7,5,26,0.077,0,2,0,0,7,2,1,1,0,11,0
2009,Female,Lakehead,Laurier,1,Katelyn Mayba,4,7,7,29,0.0,1,2,0,2,5,0,2,0,0,9,0
2009,Female,Lakehead,Laurier,3,Jenna Macdonald,4,1,1,4,0.0,27,1,1,0,17,0,1,0,3,2,0
2009,Female,Lakehead,Laurier,5,Maddison Kluke,4,8,6,19,0.105,1,0,1,1,8,0,0,0,0,8,0
2009,Female,Lakehead,Laurier,8,Karla Brayshaw,4,3,3,14,0.0,1,0,1,0,3,0,3,0,0,3,0
2009,Female,Lakehead,Laurier,12,Jorie Daymond,4,11,4,35,0.2,0,2,0,0,8,0,3,0,0,13,0
2009,Female,Lakehead,Laurier,18,Michelle Cournoyer,4,3,1,11,0.182,1,0,1,0,1,0,3,0,0,3,0
2009,Female,Lakehead,Laurier,11,Ashley Baer,4,0,0,1,0.0,2,0,0,3,16,0,0,0,0,0,0
2009,Female,Lakehead,Laurier,15,Sarah Reid,2,3,0,5,0.6,0,0,0,1,0,0,0,0,0,3,0
2009,Female,Lakehead,Laurier,16,Sonja Wolski,3,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
2009,Female,Lakehead,Laurier,17,Trisha Graf,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Laurier,Lakehead,5,Julie Gordon,4,13,3,24,0.417,0,3,3,0,4,0,3,0,0,16,0
2009,Female,Laurier,Lakehead,8,T Andrew-Wasylik,4,10,2,27,0.296,0,0,0,2,10,0,1,0,0,10,0
2009,Female,Laurier,Lakehead,10,Amara Ilias,4,10,6,30,0.133,2,1,1,0,8,0,4,0,0,11,0
2009,Female,Laurier,Lakehead,11,Lauren Carter,4,2,0,4,0.5,49,1,2,0,6,0,3,0,2,3,0
2009,Female,Laurier,Lakehead,13,Megan Gilmore,4,7,2,16,0.312,0,1,2,0,4,1,7,0,0,9,0
2009,Female,Laurier,Lakehead,16,Kaitlin Sauder,4,13,4,35,0.257,1,3,1,1,9,0,1,0,0,16,0
2009,Female,Laurier,Lakehead,2,Victoria Cowley,4,0,0,0,0.0,2,0,0,0,7,0,0,0,0,0,0
2009,Female,Laurier,Lakehead,7,Alexandra Mingay,1,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0
2009,Female,Laurier,Lakehead,14,Brittney Hopley,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Laurier,Lakehead,15,Victoria Altomare,1,0,2,4,-0.5,0,0,0,0,1,0,1,0,0,0,0
2009,Female,Lakehead,Guelph,1,Katelyn Mayba,1,0,3,4,-0.75,0,0,0,0,1,0,0,0,0,0,0
2009,Female,Lakehead,Guelph,3,Jenna Macdonald,3,0,0,10,0.0,18,0,0,0,6,0,0,0,0,0,0
2009,Female,Lakehead,Guelph,5,Maddison Kluke,3,8,9,33,-0.03,0,0,0,0,8,1,0,0,0,9,0
2009,Female,Lakehead,Guelph,8,Karla Brayshaw,2,7,3,25,0.16,1,1,1,0,1,0,0,0,0,8,0
2009,Female,Lakehead,Guelph,12,Jorie Daymond,3,4,0,27,0.148,0,2,0,0,5,0,0,0,0,6,0
2009,Female,Lakehead,Guelph,18,Michelle Cournoyer,3,1,3,15,-0.133,0,0,1,0,1,1,0,0,0,2,0
2009,Female,Lakehead,Guelph,11,Ashley Baer,3,0,0,4,0.0,0,0,0,0,15,0,0,0,0,0,0
2009,Female,Lakehead,Guelph,15,Sarah Reid,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0
2009,Female,Guelph,Lakehead,7,Melissa Mcginn,3,1,1,6,0.0,30,0,0,0,2,1,0,0,0,2,0
2009,Female,Guelph,Lakehead,10,Kaitlyn Krizmanich,3,6,9,20,-0.15,0,1,0,0,6,2,0,0,0,9,0
2009,Female,Guelph,Lakehead,11,Claire Sandor,3,7,2,21,0.238,0,1,1,0,9,1,0,0,0,9,0
2009,Female,Guelph,Lakehead,12,Jenny Vance,3,4,1,20,0.15,0,0,1,0,4,2,0,0,0,6,0
2009,Female,Guelph,Lakehead,13,Devon Jones,3,6,0,12,0.5,0,0,0,0,0,1,0,0,0,7,0
2009,Female,Guelph,Lakehead,15,Kylen Van osch,3,7,1,14,0.429,0,0,1,0,1,1,0,0,0,8,0
2009,Female,Guelph,Lakehead,1,Naomi Fukudome,1,0,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0
2009,Female,Guelph,Lakehead,2,Lauren Watson,1,0,0,2,0.0,0,0,0,0,1,0,0,0,0,0,0
2009,Female,Guelph,Lakehead,4,Brooke Lloyd,2,1,0,7,0.143,0,0,0,0,2,0,0,0,0,1,0
2009,Female,Queen's,York,1,Natalie Fisher,4,2,1,4,0.25,0,0,0,0,3,0,0,0,0,2,0
2009,Female,Queen's,York,2,Elyssa Heller,2,2,3,7,-0.143,0,0,2,0,4,0,1,0,0,2,0
2009,Female,Queen's,York,3,Anna Pedjase,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
2009,Female,Queen's,York,4,Lorna Button,4,20,8,60,0.2,0,1,0,0,16,1,4,0,0,22,0
2009,Female,Queen's,York,6,Julie Lockwood,1,0,1,2,-0.5,6,0,0,0,0,0,0,0,0,0,0
2009,Female,Queen's,York,7,Colleen Ogilvie,4,8,6,25,0.08,0,0,3,0,4,7,1,0,0,15,0
2009,Female,Queen's,York,9,Katarina Chan,2,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
2009,Female,Queen's,York,10,Becky Billings,3,0,0,0,0.0,2,0,0,0,13,0,0,0,0,0,0
2009,Female,Queen's,York,11,Shannon Walsh,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Queen's,York,12,Natalie Gray,4,13,7,34,0.176,0,2,1,0,10,0,1,0,0,15,0
2009,Female,Queen's,York,13,Katie Matthews,4,9,3,22,0.273,0,0,0,0,3,9,3,0,0,18,0
2009,Female,Queen's,York,14,Kristin Collins,4,0,1,1,-1.0,41,0,0,0,5,0,0,0,0,0,0
2009,Female,York,Queen's,1,Kristina Vlcek,4,15,4,36,0.306,1,0,1,0,6,2,3,0,0,17,0
2009,Female,York,Queen's,2,Natasha Khan,4,5,5,19,0.0,1,1,1,0,4,1,1,0,0,7,0
2009,Female,York,Queen's,3,Dimitra Stathakos,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,York,Queen's,4,Stephanie Green,3,4,2,7,0.286,0,0,1,0,0,0,0,0,0,4,0
2009,Female,York,Queen's,6,Thin Sriskandarajah,4,7,3,30,0.133,0,0,0,0,6,1,0,0,0,8,0
2009,Female,York,Queen's,8,Gina Morphy,4,1,0,1,1.0,35,2,1,0,16,0,2,0,0,3,0
2009,Female,York,Queen's,9,Laura Scull,4,0,0,2,0.0,1,0,0,0,4,0,0,0,0,0,0
2009,Female,York,Queen's,10,Sarah Sutton,4,13,4,31,0.29,0,1,4,0,16,1,1,0,0,15,0
2009,Female,York,Queen's,11,Caroline Cooper,4,4,6,17,-0.118,0,1,2,0,5,0,1,0,0,5,0
2009,Female,Laurier,Windsor,5,Julie Gordon,4,11,2,22,0.409,1,3,3,0,1,0,2,0,0,14,0
2009,Female,Laurier,Windsor,8,T Andrew-Wasylik,4,7,6,16,0.062,1,3,2,0,7,0,1,0,0,10,0
2009,Female,Laurier,Windsor,10,Amara Ilias,2,2,2,7,0.0,0,0,0,0,1,0,0,0,0,2,0
2009,Female,Laurier,Windsor,11,Lauren Carter,2,1,0,1,1.0,16,4,0,0,1,1,0,0,0,6,0
2009,Female,Laurier,Windsor,13,Megan Gilmore,4,14,1,20,0.65,0,2,2,0,1,2,4,0,0,18,0
2009,Female,Laurier,Windsor,16,Kaitlin Sauder,2,5,3,14,0.143,1,2,0,1,3,0,1,0,0,7,0
2009,Female,Laurier,Windsor,2,Victoria Cowley,4,0,0,0,0.0,1,0,0,0,8,0,0,0,0,0,0
2009,Female,Laurier,Windsor,3,Alexandra Hyde,2,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0
2009,Female,Laurier,Windsor,4,Sarah Rosso,3,6,2,15,0.267,0,0,1,0,3,0,1,0,0,6,0
2009,Female,Laurier,Windsor,7,Alexandra Mingay,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Laurier,Windsor,9,Brittany Brunt,3,2,0,2,1.0,26,2,3,0,2,0,0,0,0,4,0
2009,Female,Laurier,Windsor,12,Jacqueline Dupont,1,0,0,1,0.0,1,0,0,0,2,0,0,0,0,0,0
2009,Female,Laurier,Windsor,14,Brittney Hopley,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0
2009,Female,Laurier,Windsor,15,Victoria Altomare,3,3,4,11,-0.091,0,0,1,0,3,0,3,0,0,3,0
2009,Female,Windsor,Laurier,2,Milana McNamee,2,1,1,2,0.0,0,0,0,0,1,1,0,0,0,2,0
2009,Female,Windsor,Laurier,7,Mackenzie Coyle,4,7,3,19,0.211,0,1,0,3,8,0,1,0,0,8,0
2009,Female,Windsor,Laurier,8,Michelle Pierce,4,5,2,14,0.214,1,2,1,0,4,0,2,0,0,7,0
2009,Female,Windsor,Laurier,10,Jennifer Ellig,4,5,7,19,-0.105,1,0,1,1,1,0,1,0,0,5,0
2009,Female,Windsor,Laurier,12,Ana Vrcelj,4,3,1,11,0.182,0,0,2,3,2,3,2,0,0,6,0
2009,Female,Windsor,Laurier,17,Jillian Fantuz,4,2,0,2,1.0,29,1,1,0,4,0,0,0,0,3,0
2009,Female,Windsor,Laurier,3,Jovana Stranatic,4,0,0,0,0.0,0,0,0,1,8,0,0,0,0,0,0
2009,Female,Windsor,Laurier,4,Jessica Shepley,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Windsor,Laurier,6,Jessica Beltran,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Windsor,Laurier,15,Kaila Seguin,4,12,4,25,0.32,3,0,0,3,6,0,2,0,0,12,0
2009,Female,Waterloo,Toronto,6,M. Mckenzie,3,10,2,26,0.308,1,1,1,0,2,2,0,0,0,13,0
2009,Female,Waterloo,Toronto,7,L. Ledas,3,5,0,7,0.714,0,3,5,0,4,3,1,0,0,11,0
2009,Female,Waterloo,Toronto,9,L. Klein,3,10,6,30,0.133,1,3,0,0,8,1,0,0,0,14,0
2009,Female,Waterloo,Toronto,11,K. Flanagan,3,6,2,15,0.267,0,1,2,0,5,1,0,0,0,8,0
2009,Female,Waterloo,Toronto,13,B. Josipovic,3,8,2,20,0.3,0,0,4,0,5,1,1,0,0,9,0
2009,Female,Waterloo,Toronto,14,K. Ng,3,0,0,0,0.0,34,0,2,0,5,2,0,0,0,2,0
2009,Female,Waterloo,Toronto,2,J. Meltzer,2,3,3,12,0.0,0,0,1,0,8,0,0,0,0,3,0
2009,Female,Waterloo,Toronto,4,S. Ebreo,1,0,0,0,0.0,1,0,0,0,2,0,0,0,0,0,0
2009,Female,Waterloo,Toronto,10,K. Spack,3,0,0,0,0.0,1,0,0,0,16,0,0,0,0,0,0
2009,Female,Toronto,Waterloo,1,K. Mahanna,2,0,0,1,0.0,14,0,1,0,1,1,0,0,0,1,0
2009,Female,Toronto,Waterloo,2,K. Rossal,3,3,2,8,0.125,0,0,0,0,1,0,0,0,0,3,0
2009,Female,Toronto,Waterloo,4,R. Crosier,3,5,6,23,-0.043,0,1,0,0,11,1,0,0,0,7,0
2009,Female,Toronto,Waterloo,6,A. Hudson,3,2,1,8,0.125,0,2,1,0,7,1,1,0,0,5,0
2009,Female,Toronto,Waterloo,8,K. Diesing,3,10,9,41,0.024,0,0,0,0,14,0,0,0,0,10,0
2009,Female,Toronto,Waterloo,15,L. Willoughby,3,2,1,17,0.059,0,0,1,0,5,1,1,0,0,3,0
2009,Female,Toronto,Waterloo,11,S. Rossall,2,1,2,3,-0.333,0,1,0,0,1,0,0,0,0,2,0
2009,Female,Toronto,Waterloo,14,D. Collins,1,0,0,0,0.0,10,1,1,0,2,0,0,0,0,1,0
2009,Female,Toronto,Waterloo,17,A. Sweetman,1,2,1,8,0.125,0,0,1,0,4,0,0,0,0,2,0
2009,Female,Laurier,Brock,2,Victoria Cowley,5,1,0,1,1.0,1,0,0,0,27,0,0,0,0,1,0
2009,Female,Laurier,Brock,3,Alexandra Hyde,2,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
2009,Female,Laurier,Brock,4,Sarah Rosso,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Laurier,Brock,5,Julie Gordon,5,12,1,31,0.355,1,0,1,0,4,2,1,0,0,14,0
2009,Female,Laurier,Brock,7,Alexandra Mingay,2,1,0,3,0.333,0,0,0,0,0,0,0,0,0,1,0
2009,Female,Laurier,Brock,8,T Andrew-Wasylik,5,17,3,47,0.298,0,5,5,0,17,0,1,0,0,22,0
2009,Female,Laurier,Brock,9,Brittany Brunt,4,1,0,1,1.0,16,0,1,0,4,0,0,0,0,1,0
2009,Female,Laurier,Brock,10,Amara Ilias,4,9,7,31,0.065,5,4,2,0,13,0,0,0,0,13,0
2009,Female,Laurier,Brock,11,Lauren Carter,4,3,1,5,0.4,33,0,2,0,10,0,0,0,0,3,0
2009,Female,Laurier,Brock,12,Jacqueline Dupont,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Laurier,Brock,13,Megan Gilmore,5,10,3,22,0.318,0,0,1,0,4,3,0,0,0,13,0
2009,Female,Laurier,Brock,14,Brittney Hopley,5,12,6,49,0.122,0,2,3,0,18,1,0,0,0,15,0
2009,Female,Brock,Laurier,2,Ally Fast,5,0,0,0,0.0,31,1,0,0,25,0,0,0,0,1,0
2009,Female,Brock,Laurier,3,Shannon Anderson,5,14,7,52,0.135,0,0,0,0,17,0,2,0,0,14,0
2009,Female,Brock,Laurier,4,Tori Stirling,2,0,3,7,-0.429,0,0,0,0,5,0,0,0,0,0,0
2009,Female,Brock,Laurier,6,Sydney Fowlis,4,0,2,17,-0.118,0,0,1,0,16,0,0,0,0,0,0
2009,Female,Brock,Laurier,12,Rachel Roorda,5,6,2,16,0.25,0,0,1,0,1,4,1,0,0,10,0
2009,Female,Brock,Laurier,13,Kaila Wiley,5,0,1,1,-1.0,0,0,0,0,19,0,0,0,0,0,0
2009,Female,Brock,Laurier,14,Leah Urquhart,2,0,0,0,0.0,0,1,0,0,2,0,0,0,0,1,0
2009,Female,Brock,Laurier,15,Erin Mercer,5,14,2,45,0.267,0,1,2,0,18,1,0,0,0,16,0
2009,Female,Queen's,McMaster,1,Natalie Fisher,4,5,6,19,-0.053,0,1,2,4,6,0,0,0,0,6,0
2009,Female,Queen's,McMaster,2,Elyssa Heller,4,11,6,28,0.179,3,0,2,0,9,0,2,0,0,11,0
2009,Female,Queen's,McMaster,4,Lorna Button,4,6,4,30,0.067,0,2,1,4,6,0,0,0,0,8,0
2009,Female,Queen's,McMaster,6,Julie Lockwood,3,0,0,0,0.0,12,0,1,0,6,0,0,0,0,0,0
2009,Female,Queen's,McMaster,7,Colleen Ogilvie,2,2,2,7,0.0,0,0,1,0,2,1,0,0,0,3,0
2009,Female,Queen's,McMaster,9,Katarina Chan,4,0,0,1,0.0,1,0,0,5,16,0,0,0,0,0,0
2009,Female,Queen's,McMaster,11,Shannon Walsh,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Queen's,McMaster,12,Natalie Gray,4,7,8,25,-0.04,0,1,0,0,5,0,2,0,0,8,0
2009,Female,Queen's,McMaster,13,Katie Matthews,3,3,3,11,0.0,0,0,1,0,5,0,0,0,0,3,0
2009,Female,Queen's,McMaster,14,Kristin Collins,4,1,2,4,-0.25,21,1,0,0,5,0,0,0,0,2,0
2009,Female,McMaster,Queen's,1,Sarah Kiernan,4,16,0,28,0.571,1,4,1,0,2,1,3,0,0,21,0
2009,Female,McMaster,Queen's,2,Lauren Skelly,2,4,2,12,0.167,0,0,1,1,4,0,0,0,0,4,0
2009,Female,McMaster,Queen's,3,Laura Cobb,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0
2009,Female,McMaster,Queen's,4,Meagan Nederveen,4,0,0,0,0.0,0,0,0,4,9,0,0,0,0,0,0
2009,Female,McMaster,Queen's,7,Kaila Janssen,4,6,4,22,0.091,0,3,3,0,11,0,0,0,0,9,0
2009,Female,McMaster,Queen's,8,Shannon McRobert,4,8,2,21,0.286,2,3,0,0,5,2,6,0,0,13,0
2009,Female,McMaster,Queen's,13,Jennifer Holt,4,3,0,15,0.2,29,0,0,0,13,0,5,2,0,3,0
2009,Female,McMaster,Queen's,14,Larissa Puhach,4,5,4,18,0.056,1,2,1,1,10,0,1,1,0,7,0
2009,Female,RMC,Waterloo,2,Brianne Baum,4,1,0,1,1.0,30,1,0,0,6,0,0,0,0,2,0
2009,Female,RMC,Waterloo,3,Glynis Rogers,4,1,5,9,-0.444,0,3,0,0,2,0,3,0,0,4,0
2009,Female,RMC,Waterloo,4,Melissa McCoy,4,10,4,26,0.231,1,3,0,0,2,0,2,0,0,13,0
2009,Female,RMC,Waterloo,5,Nicole Shingoose,4,5,1,25,0.16,0,2,0,0,7,0,1,0,0,7,0
2009,Female,RMC,Waterloo,6,Norah Collins,4,13,13,50,0.0,1,0,0,0,17,0,2,0,0,13,0
2009,Female,RMC,Waterloo,8,Rebecca Fielding,4,0,0,0,0.0,0,0,0,0,15,0,0,0,0,0,0
2009,Female,Waterloo,RMC,1,K. Sheffield,2,1,0,6,0.167,1,1,0,0,1,0,0,0,0,2,0
2009,Female,Waterloo,RMC,2,J. Meltzer,3,9,2,23,0.304,0,1,0,0,8,0,1,0,0,10,0
2009,Female,Waterloo,RMC,3,A. Li,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0
2009,Female,Waterloo,RMC,4,S. Ebreo,2,0,0,1,0.0,17,0,0,0,3,0,1,0,0,0,0
2009,Female,Waterloo,RMC,5,L. Wilk,3,2,2,11,0.0,0,0,0,0,8,0,2,0,0,2,0
2009,Female,Waterloo,RMC,6,M. Mckenzie,3,5,3,13,0.154,0,0,0,0,5,1,2,0,0,6,0
2009,Female,Waterloo,RMC,7,L. Ledas,4,8,3,20,0.25,0,1,0,0,3,2,7,0,0,11,0
2009,Female,Waterloo,RMC,10,K. Spack,4,0,0,0,0.0,0,0,0,0,14,0,0,0,0,0,0
2009,Female,Waterloo,RMC,11,K. Flanagan,4,4,2,19,0.105,0,2,0,0,12,1,3,0,0,7,0
2009,Female,Waterloo,RMC,13,B. Josipovic,2,8,1,16,0.438,0,0,0,0,3,0,1,0,0,8,0
2009,Female,Waterloo,RMC,14,K. Ng,3,1,0,3,0.333,17,0,0,0,8,0,0,0,0,1,0
2009,Female,Guelph,Brock,1,Naomi Fukudome,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Guelph,Brock,2,Lauren Watson,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Guelph,Brock,4,Brooke Lloyd,1,2,1,3,0.333,0,0,1,0,0,0,0,0,0,2,0
2009,Female,Guelph,Brock,7,Melissa Mcginn,5,1,3,5,-0.4,42,0,1,0,10,1,0,0,0,2,0
2009,Female,Guelph,Brock,8,Megan Canavan,5,0,0,0,0.0,0,0,0,0,26,0,0,0,0,0,0
2009,Female,Guelph,Brock,10,Kaitlyn Krizmanich,5,8,4,25,0.16,1,0,0,0,6,1,0,0,0,9,0
2009,Female,Guelph,Brock,11,Claire Sandor,5,14,9,43,0.116,0,1,2,0,14,4,3,0,0,19,0
2009,Female,Guelph,Brock,12,Jenny Vance,5,6,4,31,0.065,0,2,0,0,15,1,0,0,0,9,0
2009,Female,Guelph,Brock,13,Devon Jones,5,6,1,11,0.455,0,0,1,0,0,0,2,0,0,6,0
2009,Female,Brock,Guelph,2,Ally Fast,5,0,0,0,0.0,44,0,0,0,18,0,0,0,0,0,0
2009,Female,Brock,Guelph,3,Shannon Anderson,5,7,3,37,0.108,0,0,0,0,10,1,0,0,0,8,0
2009,Female,Brock,Guelph,4,Tori Stirling,5,7,3,30,0.133,0,1,1,0,10,0,0,0,0,8,0
2009,Female,Brock,Guelph,7,Heather Potts,4,6,0,7,0.857,0,1,3,0,0,1,0,0,0,8,0
2009,Female,Brock,Guelph,8,Emma Rokosh,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Brock,Guelph,12,Rachel Roorda,3,2,2,6,0.0,0,1,0,0,0,1,0,0,0,4,0
2009,Female,Brock,Guelph,13,Kaila Wiley,5,0,0,0,0.0,0,0,0,0,18,0,0,0,0,0,0
2009,Female,Brock,Guelph,14,Leah Urquhart,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Brock,Guelph,15,Erin Mercer,5,13,5,37,0.216,0,3,0,0,16,5,0,0,0,21,0
